scenario,yr,avg_temp_anomaly,avg_wind_anomaly,avg_solar_anomaly,avg_hydro_anomaly,avg_load_anomaly,prop_demand_unmet,prop_demand_unmet_hrs,prop_curtailed,prop_congested_pos_hrs,prop_congested_neg_hrs,prop_congested_pos_with_unmet_demand_hrs,conditional_entropy,prop_zoneJK_with_zoneG_shortage,batt_cap_sf
22,2009,-0.18924397303763407,-1688.79889586188,-3231.927133672596,30175.594506983496,-455.3654200522361,0.4067,0.3523550724637681,0.2067,0.8922101449275363,0.0,0.3949238578680203,0.5651808009423949,0.9940119760479041,1.1400000000000001
23,2009,-0.18924397303763407,-2324.116097794247,-1772.5211949407121,30175.594506983496,-865.5670320038593,0.3993,0.33061594202898553,0.2738,0.9225543478260869,0.0,0.3583701521845852,0.5474540931054789,0.9968354430379747,1.1960000000000002
24,2009,-0.18924397303763407,439.51373061155,-2415.649235737813,30175.594506983496,-554.7135149859054,0.2013,0.16757246376811594,0.2898,0.8374094202898551,0.0,0.20010816657652786,0.22036337015681112,1.0,1.1746666666666665
25,2009,-0.18924397303763407,852.4699118675884,1641.004560059289,30175.594506983496,-1880.209805382872,0.1215,0.08378623188405797,0.4348,0.5004528985507246,0.008152173913043478,0.167420814479638,0.16668346720490057,0.9139784946236559,0.996
26,2009,-0.18924397303763407,-1942.9257766348264,-1277.80731740448,30175.594506983496,-1132.1663379427978,0.3231,0.26132246376811596,0.3129,0.886322463768116,0.0,0.29483903934593764,0.4089991564652828,1.0,1.2200000000000002
27,2009,-0.18924397303763407,-656.4084427217829,750.5195804940707,30175.594506983496,-1325.8008900286918,0.2253,0.1693840579710145,0.4187,0.8378623188405797,0.0,0.20216216216216215,0.33270591380213344,0.9613259668508287,0.788
28,2009,0.7407560269623659,185.3868498386023,-1006.2369888718714,-36528.05950634649,993.6707560787117,0.2927,0.2509057971014493,0.3282,0.8482789855072463,0.0,0.29578216764548854,0.5138680205496566,0.9752066115702479,0.8813333333333333
29,2009,0.7407560269623659,-815.2377432048742,1343.5119583503515,-36528.05950634649,544.1641409843921,0.3131,0.24230072463768115,0.4034,0.8586956521739131,0.0,0.28217299578059074,0.5006177468052266,0.961038961038961,0.852
30,2009,0.5007560269623659,391.86494046662267,57.48469025856358,30631.56403300384,729.4709822801792,0.3276,0.2586050724637681,0.3707,0.8165760869565217,0.0,0.31669439822518025,0.4190027071270027,0.9878048780487805,0.7373333333333333
31,2009,1.120756026962366,-2610.0088386638117,-4023.946950351339,569.9686195843339,3670.635440695579,0.6556,0.6046195652173914,0.105,0.9578804347826086,0.0,0.6312056737588653,0.5986796233823879,1.0,0.8493333333333333
32,2009,1.5907560269623657,-3547.101711514054,-512.0519499346733,-59296.007916064584,3846.048856452955,0.6519,0.5656702898550725,0.2501,0.9710144927536232,0.0,0.5825559701492538,0.5769331202650854,0.9938800489596084,0.9746666666666666
33,2009,1.8207560269623657,-3420.0382711275806,-3677.9448792885373,-18482.970930843658,5109.2431561012045,0.768,0.730072463768116,0.074,0.9841485507246377,0.0,0.7418315692590888,0.6685476976907344,0.9991103202846975,1.0893333333333333
34,2009,1.8207560269623657,-1101.130484074441,-1798.2761175010978,-18482.970930843658,4304.396821284026,0.5471,0.4913949275362319,0.2489,0.9044384057971014,0.0,0.543314972458688,0.6811874745837374,0.998468606431853,0.6466666666666666
35,2009,-0.08924397303763398,614.2259611429504,-2316.754598509552,4890.414597676495,-262.84224596348236,0.2221,0.18795289855072464,0.2984,0.7966485507246377,0.0,0.2359295054007959,0.2876864583579859,0.9945652173913043,0.9586666666666666
36,2009,-0.08924397303763398,-1132.8963441710584,428.88940040349155,4890.414597676495,-723.999795860147,0.2307,0.17527173913043478,0.383,0.875,0.0,0.20031055900621117,0.19585670647637052,0.9637305699481865,1.2866666666666666
37,2009,-0.08924397303763398,788.9381916743521,-1747.8373735095522,4890.414597676495,-101.62274107780789,0.2082,0.17346014492753623,0.3156,0.8278985507246377,0.0,0.20951859956236324,0.20985046774829486,1.0,1.2093333333333334
38,2009,-0.08924397303763398,-259.33519151405335,-3429.8535169878132,4890.414597676495,347.49019399968614,0.3239,0.2826086956521739,0.2163,0.8790760869565217,0.0,0.321483771251932,0.4874042651688649,1.0,1.2280000000000002
39,2009,-0.08924397303763398,-2943.5503696783053,2803.500426490448,4890.414597676495,-1565.02328369731,0.3419,0.24003623188405798,0.4713,0.9003623188405797,0.0,0.2665995975855131,0.3397790280180159,0.9351145038167938,0.8253333333333333
40,2009,-0.08924397303763398,264.80150008015,503.0959949687089,4890.414597676495,-721.570878079025,0.1868,0.14175724637681159,0.4079,0.8306159420289855,0.0,0.17066521264994547,0.22478857892735796,0.9574468085106383,1.0839999999999999
41,2009,-0.08924397303763398,-2705.3064189536676,-1203.6556800312917,4890.414597676495,-375.0306755220784,0.4263,0.3532608695652174,0.2863,0.9257246376811594,0.0,0.3816046966731898,0.42416708856088975,1.0,1.2013333333333334
42,2009,-0.08924397303763398,-497.57914223869125,-2094.1348148139,4890.414597676495,16.24221443826336,0.3937,0.3392210144927536,0.28,0.8528079710144928,0.0,0.39776951672862454,0.550299910184669,0.9943342776203966,0.6093333333333333
43,2009,-0.08924397303763398,-592.8767225285465,3050.8557417078387,4890.414597676495,-1563.0423874948553,0.1847,0.125,0.4789,0.8156702898550725,0.0,0.1532481954469739,0.1972375237043101,0.9069767441860465,0.8973333333333333
44,2009,-0.08924397303763398,-275.21812156236336,-2687.7875713356393,4890.414597676495,92.44436651557761,0.393,0.34193840579710144,0.2614,0.8410326086956522,0.0,0.40656973613354874,0.5999744824514756,0.9972972972972973,0.612
45,2009,-0.08924397303763398,-513.4620722870014,3075.591273229578,4890.414597676495,-1517.0475085806197,0.1695,0.11141304347826086,0.4908,0.8229166666666666,0.0,0.13538800220143093,0.14992849428240249,0.9339622641509434,1.044
46,2009,0.4207560269623658,-2975.316229774923,-2539.6102120663163,-7505.381288295335,1083.8406267289558,0.5692,0.5040760869565217,0.1974,0.9538043478260869,0.0,0.5284900284900285,0.5657509078689074,1.0,0.9533333333333333
47,2009,0.4207560269623658,-1053.4816939295135,1319.0047419916546,-7505.381288295335,218.97791185495242,0.3061,0.23369565217391305,0.4064,0.865036231884058,0.0,0.27015706806282724,0.37297150525302153,0.9497716894977168,0.9613333333333333
48,2009,0.4207560269623658,-3054.7308800164687,-1945.977142211243,-7505.381288295335,910.7037413841342,0.5647,0.49682971014492755,0.2338,0.9424818840579711,0.0,0.5271504084574724,0.627623573393178,0.9985272459499264,0.6226666666666666
49,2009,0.4207560269623658,-767.5889530599468,-313.48620010979425,-7505.381288295335,428.22602221101874,0.331,0.26992753623188404,0.3492,0.8659420289855072,0.0,0.3117154811715481,0.4950711091969958,0.98046875,0.7826666666666666
50,2009,0.4207560269623658,-1784.0964761517348,2357.862614238032,-7505.381288295335,-168.89527541263058,0.3241,0.23958333333333334,0.4102,0.7101449275362319,0.0,0.33737244897959184,0.41352295274417966,0.9522184300341296,0.9293333333333333
51,2009,0.9907560269623661,-148.15468117588816,2332.687154280301,-50675.45745262925,952.3327223698077,0.233,0.17028985507246377,0.4425,0.8559782608695652,0.0,0.19894179894179895,0.2719125049173164,0.9423076923076923,1.1026666666666667
52,2009,1.620756026962366,-958.1841136396582,-215.27587730182384,-54337.60427072607,3925.307721271712,0.4617,0.38903985507246375,0.305,0.9080615942028986,0.0,0.428428927680798,0.5385839367419759,0.9883177570093458,1.0599999999999998
53,2009,2.8407560269623655,-2816.4869292918315,-2466.5220719757363,-109675.9366479485,7506.788221079907,0.7507,0.7042572463768116,0.1238,0.9814311594202898,0.0,0.7175819104753115,0.6513205645763479,0.99909338168631,1.1933333333333334
54,2009,2.8407560269623655,423.63080056324014,1515.1479358020435,-109675.9366479485,6527.879666234763,0.4729,0.391304347826087,0.3553,0.8926630434782609,0.0,0.4383561643835616,0.5769119762050764,0.9696969696969697,1.0786666666666667
55,2009,2.8407560269623655,-3531.218781465745,-2243.9442454539967,-109675.9366479485,7496.921612416229,0.7989,0.7522644927536232,0.104,0.9619565217391305,0.0,0.782015065913371,0.5548276838308042,0.9955223880597015,1.116
56,2009,2.8407560269623655,-1228.1939244609136,1539.8788054155677,-109675.9366479485,6446.369932975914,0.5758,0.48143115942028986,0.3503,0.9198369565217391,0.0,0.5233874938453964,0.6291891080142723,0.9796806966618288,0.7026666666666667
57,2009,0.4307560269623658,-1736.4476860068078,3174.100195071366,-54638.96864636409,-428.69476476261417,0.2827,0.1947463768115942,0.4716,0.8808876811594203,0.0,0.2210796915167095,0.27311696867422697,0.9247311827956989,1.1853333333333333
58,2009,1.0907560269623657,201.26977988691226,-1872.1092689926436,4962.704095776008,2776.017255696917,0.3815,0.33559782608695654,0.2679,0.8786231884057971,0.0,0.3819587628865979,0.49611290738148045,0.997275204359673,1.1346666666666667
59,2009,0.9707560269623661,-1402.9061549923154,1887.4934031752307,-30791.586684589925,1132.2157570935685,0.3589,0.2767210144927536,0.4128,0.8813405797101449,0.0,0.31397738951695786,0.5019976919407624,0.9452054794520548,0.9133333333333333
60,2009,0.47075602696236585,-3007.0820898715415,-2193.3482836182484,5521.138416297438,1142.7843024957224,0.5565,0.48686594202898553,0.2269,0.9356884057971014,0.0,0.5203291384317522,0.5439487559313508,1.0,0.7426666666666666
61,2009,0.47075602696236585,-1799.9794062000447,2382.5585523720915,5521.138416297438,331.8065080057579,0.3428,0.245018115942029,0.4357,0.9017210144927537,0.0,0.2717227523857358,0.3424875548718077,0.9203187250996016,1.2573333333333334
62,2009,0.20075602696236583,-2562.360048518885,-931.7297590167988,9303.606359995247,189.6872890067956,0.3939,0.32155797101449274,0.2933,0.9393115942028986,0.0,0.3423336547733848,0.3744430504136658,0.9973474801061007,1.3106666666666666
63,2009,0.20075602696236583,-1371.1402948956963,-1846.9271139684897,9303.606359995247,191.66056399751088,0.3463,0.2916666666666667,0.2782,0.8885869565217391,0.0,0.32823649337410804,0.44528346242085126,1.0,1.1320000000000001
64,2009,0.20075602696236583,-1291.72564465415,1566.5116693648447,9303.606359995247,-648.7007054516579,0.2896,0.22010869565217392,0.4361,0.8555253623188406,0.0,0.25727898358920065,0.36922104567767994,0.9669421487603306,0.692
65,2009,0.20075602696236583,-354.63277180390844,-783.3193771327408,9303.606359995247,-15.492618079777879,0.2699,0.22192028985507245,0.3549,0.8383152173913043,0.0,0.264721772015127,0.34385472800083766,0.9957081545064378,0.868
66,2009,1.1707560269623658,-3308.857760789416,601.2019123600127,29190.485146923922,2085.4489715944846,0.5215,0.422554347826087,0.3463,0.9596920289855072,0.0,0.44030202925908446,0.4686845628250109,0.9841549295774648,1.1560000000000001
67,2009,1.200756026962366,-3610.6334317072906,-3974.5089145421607,-45103.23758239349,3117.839604867982,0.7102,0.6680253623188406,0.081,0.9696557971014492,0.0,0.6889304063521718,0.7126222114638628,1.0,0.6679999999999999
68,2009,1.200756026962366,-2498.8283283256483,-2144.2323231170394,-45103.23758239349,2911.1784249343955,0.5763,0.509963768115942,0.195,0.9560688405797102,0.0,0.5333964945523448,0.5545921710293112,0.9984520123839009,1.1480000000000001
69,2009,0.9207560269623658,-3038.8479499681603,-3850.7371483163156,-22264.67212192918,2602.8546519691545,0.6264,0.572463768115942,0.0974,0.9651268115942029,0.0,0.5931487564523698,0.6263035759687073,0.9974358974358974,1.3639999999999999
70,2009,2.1207560269623658,-1927.0428465865173,-858.6104316617265,-19790.18787569951,5202.807953773014,0.5941,0.5226449275362319,0.2222,0.8935688405797102,0.0,0.5848960973137354,0.6017458773575074,0.9974811083123426,1.0919999999999999
71,2009,2.1207560269623658,-132.2717511275808,-1971.5508447052048,-19790.18787569951,5691.31572975725,0.5377,0.4855072463768116,0.2288,0.9089673913043478,0.0,0.534130543099153,0.5212031418702173,1.0,1.0093333333333332
72,2009,2.660756026962366,-52.857100886034324,-834.1831912329831,-155639.29796512643,6945.387429418764,0.5374,0.48188405797101447,0.2518,0.9221014492753623,0.0,0.5225933202357563,0.6195413727055946,0.9920886075949367,1.1773333333333333
73,2009,2.660756026962366,534.8113109014055,-2961.062459952789,-155639.29796512643,7365.42653897048,0.5477,0.5081521739130435,0.1704,0.9234601449275363,0.0,0.5502697400686611,0.6275192350127702,1.0,1.3186666666666667
74,2009,2.660756026962366,-3435.92120117589,2183.017631834649,-155639.29796512643,5997.5631971001985,0.6792,0.5538949275362319,0.3374,0.9750905797101449,0.0,0.5680445889456572,0.577413156905138,0.9513064133016627,1.3239999999999998
75,2009,2.660756026962366,-2101.755077117919,-1353.5374312692134,-155639.29796512643,6884.511556419993,0.6656,0.6073369565217391,0.2031,0.9547101449275363,0.0,0.6361480075901328,0.5980004786355508,0.9967462039045553,0.6813333333333333
76,2009,2.660756026962366,-1672.9159658135707,-1551.386665568731,-155639.29796512643,7223.703484478977,0.6573,0.603713768115942,0.1914,0.9501811594202898,0.0,0.6353670162059104,0.6597592214010027,1.0,0.6973333333333334
77,2009,2.0507560269623655,-608.7596525768553,-3752.2291985639,-28518.14374115942,5739.410311459587,0.5853,0.5434782608695652,0.1028,0.8641304347826086,0.0,0.6289308176100629,0.602698481324638,1.0,0.8706666666666667
78,2009,1.6507560269623658,-576.9937924802364,1614.9293991172585,-43892.42593416007,3290.6968523440833,0.3571,0.28396739130434784,0.3728,0.8999094202898551,0.0,0.3155510820332159,0.5130685776980336,0.9401993355481728,1.3213333333333332
79,2009,1.6507560269623658,-211.68640136912572,-264.7598459552042,-43892.42593416007,3590.2150658197,0.427,0.3596014492753623,0.3216,0.8872282608695652,0.0,0.405308831036243,0.48656552742430303,0.9839142091152815,0.9666666666666666
80,2009,1.6107560269623658,248.91857003183992,-561.5295652667985,-139705.22944609466,3548.7791239793887,0.3818,0.333786231884058,0.3037,0.886322463768116,0.0,0.3765968318855391,0.6435480306765337,0.9733727810650887,0.9853333333333333
81,2009,1.4807560269623659,916.0016320608246,-42.060317386363366,10013.217923049984,3332.37804710008,0.3954,0.33605072463768115,0.3525,0.8491847826086957,0.0,0.3957333333333333,0.5514043015172262,0.9943019943019943,0.7266666666666666
82,2009,0.1707560269623658,-1466.4378751855515,-3899.9264119153495,1996.5151668890903,474.5961030445801,0.4972,0.44882246376811596,0.1289,0.7681159420289855,0.0,0.5843160377358491,0.5956584167239038,1.0,0.66
83,2009,0.1707560269623658,-2260.58437760101,-4073.0721881713885,1996.5151668890903,674.3799201788892,0.5089,0.45742753623188404,0.1364,0.9279891304347826,0.0,0.49292337725719865,0.5713175896463595,1.0,1.3026666666666666
84,2009,0.1707560269623658,-704.0572328667104,2481.7321986643597,1996.5151668890903,-898.4609533879277,0.2278,0.16259057971014493,0.4567,0.8378623188405797,0.0,0.19405405405405404,0.22821921569831172,0.9192546583850931,0.98
85,2009,0.1707560269623658,-3324.7406908377247,131.89666376097924,1996.5151668890903,-194.00296602741676,0.477,0.3808876811594203,0.3309,0.9338768115942029,0.0,0.40785645004849663,0.4713386993261038,1.0,1.0413333333333332
86,2009,0.1707560269623658,-1561.7354554754068,3322.725969050833,1996.5151668890903,-1281.8636206294639,0.2481,0.17119565217391305,0.492,0.8414855072463768,0.0,0.20344456404736275,0.2679306674407613,0.8789808917197452,0.9106666666666666
87,2009,0.1707560269623658,-1593.501315572025,403.98288359189587,1996.5151668890903,-208.966687118356,0.3174,0.24864130434782608,0.3686,0.8836050724637681,0.0,0.2813941568426448,0.47122806021540775,0.9833333333333333,1.2839999999999998
88,2009,0.1707560269623658,344.2161503216951,-709.0971066254943,1996.5151668890903,-1.4544501606544962,0.2341,0.19429347826086957,0.3443,0.8075181159420289,0.0,0.2406057206954571,0.350419071388129,0.9887005649717514,0.9933333333333333
89,2009,0.1707560269623658,-3261.2089706444885,-3702.045524765591,1996.5151668890903,854.9070038103306,0.6014,0.5434782608695652,0.1207,0.9547101449275363,0.0,0.5692599620493358,0.6078851622087702,1.0,1.036
90,2009,0.1707560269623658,-2165.286797311155,2753.8184184952784,1996.5151668890903,-1286.2057875072685,0.2469,0.16983695652173914,0.4642,0.8772644927536232,0.0,0.19359834796076406,0.20474403872876654,0.9244186046511628,1.2893333333333334
91,2009,2.570756026962366,-1529.969595378788,2455.1302128068724,-24779.732520179252,5741.783705599908,0.5649,0.453804347826087,0.3888,0.9284420289855072,0.0,0.48878048780487804,0.647975401181277,0.9693877551020408,0.9186666666666666
92,2009,2.240756026962366,-3817.1115223353095,1045.6716926740228,-22127.297895739335,4972.843892735362,0.676,0.572463768115942,0.3191,0.9814311594202898,0.0,0.5832948777111213,0.6008884855388726,0.9867549668874173,0.8999999999999999
93,2009,2.240756026962366,-862.886533349803,-3059.810134620663,-22127.297895739335,5979.933855284905,0.5961,0.5557065217391305,0.1752,0.9180253623188406,0.0,0.6053280710409472,0.6011136206601564,1.0,0.7053333333333333
94,2009,1.770756026962366,-3372.3894809826525,-3949.9838352366046,-57416.70162984549,4956.434249796796,0.7443,0.6997282608695652,0.0628,0.9809782608695652,0.0,0.7132963988919667,0.6980687461555278,1.0,1.1880000000000002
95,2009,1.510756026962366,-418.1644919971463,-3875.689879922596,-29022.12644255542,4161.256062550545,0.52,0.478713768115942,0.1481,0.9202898550724637,0.0,0.5201771653543307,0.687934230998605,1.0,1.1426666666666667
96,2009,1.5307560269623661,-1895.2769864898987,-3479.9703541315325,-3800.9741368331743,4211.8738228429165,0.5841,0.5330615942028986,0.1378,0.9483695652173914,0.0,0.5620821394460362,0.5925070020747891,1.0,1.3319999999999999
97,2009,1.390756026962366,-910.5353234947307,-2935.7852332559287,17071.854188213587,3698.922945109029,0.5318,0.4796195652173913,0.2111,0.9157608695652174,0.0,0.5237388724035609,0.6008942317416995,0.9966159052453468,0.8119999999999999
98,2009,1.020756026962366,-3753.579802142073,-1031.1266117402283,-18457.460577985985,2031.3640240405862,0.5768,0.4936594202898551,0.2176,0.9384057971014492,0.0,0.5260617760617761,0.5840301912016558,0.9935649935649936,1.3853333333333333
99,2009,1.020756026962366,-1641.1501057169526,-3133.4956563658325,-18457.460577985985,2467.1887887719927,0.508,0.46059782608695654,0.1328,0.8446557971014492,0.0,0.5453083109919571,0.6227433200819305,1.0,0.94
100,2009,1.1507560269623658,-3562.984641562363,-3380.8854677486834,-20839.017414398342,2655.3841339201917,0.6575,0.6023550724637681,0.1162,0.9723731884057971,0.0,0.6194690265486725,0.704765251706279,0.9988751406074241,0.8306666666666667
101,2009,0.9807560269623659,-3801.228592287001,700.2631362730575,-17663.410206670673,1751.2358198988582,0.5754,0.46875,0.3363,0.9596920289855072,0.0,0.4884379424256725,0.5341079382473244,0.9862174578866769,0.8946666666666667
102,2009,0.8407560269623657,-1069.364623977822,650.8885085556656,-3180.7399586035076,1092.8072617115936,0.3151,0.24728260869565216,0.3724,0.8876811594202898,0.0,0.2785714285714286,0.4075076387432991,0.9521739130434783,1.3266666666666667
103,2009,0.8407560269623657,-1514.0866653304795,1417.6437889904482,-3180.7399586035076,1197.6484610409389,0.3773,0.2907608695652174,0.3951,0.9026268115942029,0.0,0.32212744606121424,0.44732252077484336,0.9375,1.1800000000000002
104,2009,1.1107560269623658,-179.92054127250822,-3727.140093920181,-105087.92854728251,3445.3147973517653,0.513,0.47146739130434784,0.1215,0.7658514492753623,0.0,0.615612063867534,0.5166160568666439,0.9986244841815681,0.6013333333333333
105,2009,0.7107560269623658,-291.1010516106708,-1995.5899476762195,43699.64500670092,1792.862504900714,0.3793,0.33152173913043476,0.2764,0.8845108695652174,0.0,0.37480798771121354,0.5219437847280056,0.9784615384615385,1.1106666666666667
106,2009,0.870756026962366,169.50391979029482,2258.577885946968,24061.976408649745,978.7308674444946,0.256,0.18704710144927536,0.4438,0.8455615942028986,0.0,0.22121049812533475,0.2600497456409282,0.8968253968253969,1.2466666666666666
107,2009,1.240756026962366,-2689.423488905358,1664.6925513092904,-14561.447069189919,1892.9289447181438,0.4901,0.3867753623188406,0.3938,0.927536231884058,0.0,0.4169921875,0.5009307274957315,0.9772256728778468,0.7666666666666666
108,2009,2.5907560269623655,153.62098974198472,-1650.275627392402,-145606.67323633534,6566.125641809914,0.5384,0.48686594202898553,0.235,0.9098731884057971,0.0,0.5350920856147336,0.6048242228983433,0.9983388704318937,0.9239999999999999
109,2009,2.5907560269623655,-3674.1651519005272,-2911.57011713878,-145606.67323633534,6976.889913281897,0.8057,0.7663043478260869,0.0698,0.9732789855072463,0.0,0.7873429502093997,0.5744702953946131,0.9992721979621543,1.0146666666666666
110,2009,2.5907560269623655,-1752.3306160551172,-1180.3816018006148,-145606.67323633534,6561.416636538242,0.6109,0.5507246376811594,0.2105,0.9519927536231884,0.0,0.5784966698382493,0.6162449066983505,0.9974874371859297,1.2493333333333334
111,2009,0.5107560269623659,-3404.155341079271,-412.47866128129124,-4315.870989846832,572.8551280524995,0.5298,0.4388586956521739,0.3028,0.9411231884057971,0.0,0.46631376323387874,0.6493518531944253,0.9928443649373881,0.7959999999999999
112,2009,0.5107560269623659,-751.706023011638,-3158.0156752305666,-4315.870989846832,1460.5168781418083,0.4377,0.3894927536231884,0.1592,0.7807971014492754,0.0004528985507246377,0.4988399071925754,0.6416603834514335,0.9977324263038548,1.0333333333333332
113,2009,0.5107560269623659,-2435.296608132411,527.4349110617032,-4315.870989846832,429.7058079471182,0.444,0.35280797101449274,0.3611,0.9107789855072463,0.0,0.38736946792640475,0.47129291991625,0.9873417721518988,0.748
114,2009,1.6707560269623658,-1323.4915047507689,-1575.6059719576194,-37340.981613339325,4415.129353293711,0.5706,0.5072463768115942,0.2315,0.9288949275362319,0.0,0.5460750853242321,0.6008481763844206,1.0,0.86
115,2009,2.9707560269623654,-974.0670436879669,1737.631081744073,-117934.79588654653,6657.814331052218,0.5411,0.447463768115942,0.3169,0.8315217391304348,0.0,0.5381263616557734,0.5215210216993046,0.9696092619392185,0.988
116,2009,2.9707560269623654,-2085.8721470696087,-2788.080432024045,-117934.79588654653,8089.379506912531,0.7225,0.686141304347826,0.112,0.9682971014492754,0.0,0.7086061739943873,0.7432098352380655,1.0,1.02
117,2009,2.9707560269623654,-3483.569991320817,-636.5126631834653,-117934.79588654653,7039.1324400321055,0.7547,0.6834239130434783,0.2096,0.9841485507246377,0.0,0.694431661297745,0.670644322925139,0.9923371647509579,1.0653333333333332
118,2009,2.9707560269623654,645.9918212395693,1267.7484655604965,-117934.79588654653,6700.716927153129,0.4179,0.3473731884057971,0.3533,0.894927536231884,0.0,0.3881578947368421,0.5021299728284603,0.974937343358396,1.2706666666666666
119,2009,2.9707560269623654,-1958.8087066831363,1836.5537377827175,-117934.79588654653,6754.5162075590415,0.6132,0.5135869565217391,0.3374,0.9470108695652174,0.0,0.5423242467718795,0.6114969035336086,0.9754204398447607,0.8413333333333333
120,2009,2.9707560269623654,-1355.2573648473876,-3307.424376226944,-117934.79588654653,8081.000001170747,0.6712,0.6354166666666666,0.1097,0.958786231884058,0.0,0.6627302786962683,0.6201606574435985,1.0,1.0999999999999999
121,2009,2.9707560269623654,-465.8132821420738,2207.513697927646,-117934.79588654653,6330.290438684392,0.4599,0.365036231884058,0.3715,0.9166666666666666,0.0,0.39822134387351776,0.39150150088291985,0.9402298850574713,1.3933333333333333
122,2009,2.9707560269623654,360.09908037000383,-3257.963048207619,-117934.79588654653,7922.153732995594,0.5796,0.5443840579710145,0.161,0.9180253623188406,0.0,0.5929945732609768,0.5324915358870046,1.0,0.8626666666666667
123,2009,0.7707560269623659,58.323409452129624,-437.3677354962673,-31996.805133464422,1214.9048744922754,0.2602,0.20969202898550723,0.3546,0.8586956521739131,0.0,0.2441983122362869,0.2493553325298342,1.0,1.2813333333333334
124,2009,0.7707560269623659,-989.9499737362758,453.06176928634113,-31996.805133464422,1383.4085787758627,0.3429,0.2717391304347826,0.3197,0.7490942028985508,0.0,0.36275695284159615,0.4174559566507401,0.9811320754716981,1.3693333333333333
125,2009,1.2507560269623659,630.1088911912606,-3826.1268616617267,22409.221313044847,3860.18350727492,0.4466,0.40896739130434784,0.1847,0.8881340579710145,0.0,0.4604793472718001,0.5908836802477468,1.0,1.2413333333333334
126,2009,1.140756026962366,773.0552616260434,-2490.4731516617258,-39546.773199281924,3132.87226139782,0.378,0.3365036231884058,0.2548,0.8564311594202898,0.0,0.39291380222104705,0.43260524080184737,0.9891891891891892,0.9266666666666666
127,2009,0.6907560269623658,-3165.9113903546336,-684.6630546085869,-15392.691302926256,1858.2839419816298,0.5459,0.45606884057971014,0.2651,0.958786231884058,0.0,0.4756731223429381,0.5606008073752388,0.98989898989899,1.2946666666666666
128,2009,0.9407560269623658,312.4502902250776,-2836.6552722474758,-28053.95639225707,2732.1781037411806,0.4433,0.396286231884058,0.2335,0.8745471014492754,0.0,0.4531330916623511,0.5805507858573667,0.9931818181818182,0.7693333333333333
129,2009,0.9407560269623658,598.3430310946417,2011.1855509892412,-28053.95639225707,973.845883305997,0.2776,0.21240942028985507,0.4364,0.8079710144927537,0.0,0.26289237668161436,0.4484234197758257,0.9598214285714286,0.708
130,2009,1.5007560269623659,-1117.0134141227497,-116.27178898056634,-27717.61962394307,3494.9383520120223,0.4256,0.3546195652173913,0.3115,0.9211956521739131,0.0,0.38495575221238937,0.5021201560710489,0.9908675799086758,1.3346666666666667
131,2009,1.3607560269623658,677.757681336188,-2441.1080925312913,-19312.98371702216,3696.817227764432,0.4498,0.4017210144927536,0.249,0.855072463768116,0.0,0.4698093220338983,0.5518770619088097,0.9979508196721312,0.7186666666666667
132,2009,1.3607560269623658,-3086.4967401130875,1788.271337903492,-19312.98371702216,2563.8764541817236,0.5626,0.45063405797101447,0.3755,0.9424818840579711,0.0,0.478135511773186,0.5484720697590648,0.9674418604651163,0.74
133,2009,1.890756026962366,693.6406113844969,353.4053577102546,-15300.64887550349,3881.297968848696,0.3214,0.2658514492753623,0.3584,0.8532608695652174,0.0,0.31157112526539277,0.3942311900136379,0.9820143884892086,1.0226666666666666
134,2009,1.890756026962366,-306.9839816589809,3123.431181864844,-15300.64887550349,3298.2879229479104,0.3879,0.29347826086956524,0.4191,0.6847826086956522,0.0004528985507246377,0.42857142857142855,0.4958933871802761,0.946987951807229,0.6413333333333333
135,2009,1.890756026962366,455.39666065985904,2529.8542195460027,-15300.64887550349,3707.420028021812,0.2936,0.22327898550724637,0.4232,0.8632246376811594,0.0,0.2586568730325289,0.3279004264351869,0.9147982062780269,1.2146666666666666
136,2009,2.8307560269623657,-2927.667439629996,-3455.752627060277,-116524.71615780682,8085.451956684054,0.7846,0.7522644927536232,0.0623,0.9809782608695652,0.0,0.7668513388734995,0.5963584888377557,1.0,1.1533333333333333
137,2009,2.8307560269623657,-624.642582625164,2405.467472867258,-116524.71615780682,6258.7794970227005,0.5404,0.4411231884057971,0.381,0.904891304347826,0.0,0.4874874874874875,0.627342264158262,0.9493243243243243,0.7106666666666667
138,2009,2.8307560269623657,-2022.3404268763725,1292.5775804759567,-116524.71615780682,6904.789286330983,0.6239,0.5330615942028986,0.3196,0.9483695652173914,0.0,0.5620821394460362,0.6207560456205381,0.965352449223417,0.8146666666666667
139,2009,0.2907560269623659,328.33322027338505,2902.132027547211,14626.359023526078,-539.7671430082161,0.2061,0.1431159420289855,0.4741,0.8007246376811594,0.0,0.17873303167420815,0.3018132334507857,0.9037037037037037,0.724
140,2009,0.2907560269623659,105.97219959705713,2827.927268597935,14626.359023526078,-246.59506497326967,0.194,0.13632246376811594,0.4427,0.5969202898550725,0.0009057971014492754,0.2283763277693475,0.23924325301629615,0.8944099378881988,0.9159999999999999
141,2009,0.2907560269623659,-2482.9453982773384,-981.2503574648674,14626.359023526078,414.6582723265516,0.4218,0.34782608695652173,0.2894,0.9198369565217391,0.0,0.37813884785819796,0.454206050780554,0.9944444444444445,1.2973333333333334
